id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
2860,909276010,70,RL,0.0,11435.0,Pave,0,0,AllPub,Corner,Mod,Crawfor,Norm,Norm,1,0,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,1.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,0.0,Y,SBrkr,792.0,725,0,1517.0,0.0,0.0,1,0,3,1,2.0,7,Typ,2,Detchd,1931.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,6,2006,WD ,12.345834587905333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2517,533250130,120,RL,30.0,9549.0,Pave,0,1,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,0,1,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,2.0,3.0,PConc,4.0,4.0,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,3.0,Y,SBrkr,1494.0,0,0,1494.0,1.0,0.0,1,1,2,1,3.0,6,Typ,1,Attchd,1995.0,Fin,2.0,481.0,TA,TA,Y,0,30,0,0,216,0,4,2006,WD ,12.506177237980511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1933,535302070,20,RL,60.0,10950.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,CBlock,3.0,3.0,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,1.0,Y,SBrkr,948.0,0,0,948.0,0.0,0.0,1,0,2,1,1.0,5,Typ,0,Detchd,1952.0,Unf,2.0,410.0,TA,TA,N,0,48,0,0,0,0,4,2007,WD ,11.736069016284437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,906340110,20,RL,79.0,10637.0,Pave,1,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,1,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,2.0,2.0,PConc,5.0,3.0,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,3.0,Y,SBrkr,1718.0,0,0,1718.0,1.0,0.0,2,0,3,1,2.0,7,Typ,1,Attchd,2007.0,RFn,3.0,436.1825396825397,TA,TA,Y,208,44,0,0,0,0,9,2009,WD ,12.601487417784837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675,535426150,20,RL,80.0,9000.0,Pave,0,0,AllPub,Inside,Mod,NAmes,Norm,Norm,1,1,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,1.0,2.0,CBlock,4.0,3.0,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,0.0,Y,SBrkr,1142.0,0,0,1142.0,0.0,0.0,1,0,2,1,1.0,5,Typ,1,Basment,1958.0,RFn,1.0,384.0,TA,TA,Y,0,28,64,0,0,0,4,2009,WD ,11.639558115903595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2910,923225240,160,RM,41.0,2665.0,Pave,1,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,0,0,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,1.0,2.0,PConc,3.0,3.0,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,3.0,Y,SBrkr,925.0,550,0,1475.0,0.0,0.0,2,0,4,1,1.0,6,Typ,1,Attchd,1977.0,RFn,1.0,336.0,TA,TA,Y,104,26,0,0,0,0,7,2006,WD ,11.751942365440728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,527358140,20,RL,105.0,11751.0,Pave,0,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1,1,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,1.0,2.0,CBlock,4.0,3.0,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,3.0,Y,SBrkr,1844.0,0,0,1844.0,0.0,0.0,2,0,3,1,1.0,7,Typ,1,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,0,122,0,0,0,0,1,2010,COD,12.154779351142624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1873,534177210,20,RL,80.0,9600.0,Pave,1,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1,1,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,0.0,Y,SBrkr,1242.0,0,0,1242.0,0.0,0.0,1,1,3,1,1.0,6,Typ,1,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,9,2007,WD ,12.075394321888057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2125,907135050,20,RL,60.0,8428.0,Pave,0,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,1,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,1.0,3.0,PConc,4.0,4.0,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,3.0,Y,SBrkr,990.0,0,0,990.0,1.0,0.0,1,0,3,1,1.0,5,Typ,0,Detchd,1995.0,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,7,2007,WD ,11.891361900690473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1489,908102260,20,RL,75.0,9937.0,Pave,1,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1,1,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,2.0,2.0,CBlock,3.0,3.0,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,2.0,Y,SBrkr,1256.0,0,0,1256.0,1.0,0.0,1,1,3,1,1.0,6,Typ,0,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,0,0,6,2008,WD ,11.901583454762012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2383,528110050,20,RL,107.0,13891.0,Pave,1,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1,1,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,3.0,2.0,PConc,5.0,4.0,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,3.0,Y,SBrkr,2076.0,0,0,2076.0,1.0,0.0,2,1,2,1,3.0,7,Typ,1,Attchd,2006.0,Fin,3.0,436.1825396825397,TA,TA,Y,216,229,0,0,0,0,9,2006,New,13.049792684569493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
983,923275040,85,RL,0.0,9101.0,Pave,0,1,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1,0,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,1.0,3.0,PConc,4.0,3.0,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,3.0,Y,SBrkr,1110.0,0,0,1110.0,1.0,0.0,1,0,1,1,2.0,4,Typ,1,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,7,2009,WD ,12.016726473799254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1325,902406090,50,RM,81.0,12150.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,3.0,N,FuseF,1050.0,745,0,1795.0,0.0,0.0,2,0,4,1,1.0,7,Typ,0,Attchd,1954.0,Unf,1.0,352.0,Fa,TA,Y,0,0,0,0,0,0,11,2008,WD ,11.786762130599957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,905102170,20,RL,70.0,11200.0,Pave,1,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1,1,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,1.0,2.0,CBlock,3.0,3.0,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,3.0,Y,SBrkr,1040.0,0,0,1040.0,1.0,0.0,1,0,3,1,1.0,5,Typ,0,Detchd,1965.0,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,2,2008,WD ,11.771436160121729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1537,909281110,70,RL,100.0,9670.0,Pave,0,0,AllPub,Inside,Mod,Crawfor,Norm,Norm,1,0,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,1.0,2.0,PConc,3.0,2.0,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,1.0,Y,SBrkr,983.0,890,0,1873.0,0.0,0.0,1,1,4,1,1.0,9,Typ,2,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,6,2008,WD ,12.45712704000522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
905,909101140,50,RL,60.0,10998.0,Pave,1,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1,0,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,CBlock,3.0,3.0,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,3.0,Y,SBrkr,984.0,620,0,1604.0,0.0,0.0,2,0,3,1,1.0,6,Min2,0,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,7,2009,WD ,11.669929213779893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1532,909275050,70,RL,60.0,7200.0,Pave,1,0,AllPub,Inside,Mod,Crawfor,Norm,Norm,1,0,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,1.0,1.0,BrkTil,4.0,3.0,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,1.0,Y,SBrkr,851.0,651,0,1502.0,0.0,0.0,1,1,3,1,1.0,6,Typ,1,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,2,2008,WD ,11.911701584927597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,534475100,20,RL,80.0,9920.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,1.0,2.0,CBlock,3.0,3.0,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,1.0,Y,SBrkr,1063.0,0,0,1063.0,1.0,0.0,1,0,3,1,1.0,6,Typ,0,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,2,2010,WD ,11.759785542901755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1078,528188090,160,RL,36.0,2448.0,Pave,1,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,0,0,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,3.0,Y,SBrkr,764.0,862,0,1626.0,0.0,0.0,2,1,2,1,2.0,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,10,2008,WD ,11.951180395901384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2511,533221080,160,FV,0.0,2998.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,0,0,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,3.0,Y,SBrkr,768.0,756,0,1524.0,0.0,0.0,2,1,2,1,2.0,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,6,2006,WD ,12.01974306733868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
912,909250220,50,RL,65.0,7804.0,Pave,1,1,AllPub,Inside,Gtl,SWISU,Norm,Norm,1,0,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,1.0,2.0,BrkTil,3.0,3.0,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,1.0,Y,SBrkr,1328.0,653,0,1981.0,1.0,0.0,2,0,4,1,2.0,7,Min2,2,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,12,2009,WD ,11.813030057420567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,527356020,60,RL,80.0,8908.039766702015,Pave,0,1,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1,0,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,1.0,2.0,CBlock,4.0,3.0,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,1.0,Y,SBrkr,1392.0,1392,0,2784.0,1.0,0.0,3,1,5,1,2.0,12,Typ,2,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,2000,7,2006,WD ,12.429216196844383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330,923226250,160,RM,21.0,1476.0,Pave,1,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,0,0,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,1.0,2.0,CBlock,3.0,3.0,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,3.0,Y,SBrkr,546.0,546,0,1092.0,0.0,0.0,1,1,3,1,1.0,5,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,200,26,0,0,0,0,3,2010,WD ,11.238488619268468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2586,535305120,20,RL,75.0,10170.0,Pave,1,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1,1,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,1.0,Y,SBrkr,1575.0,0,0,1575.0,0.0,0.0,1,1,2,1,2.0,5,Typ,1,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,6,2006,WD ,11.951180395901384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,905106140,60,RL,80.0,9364.0,Pave,1,1,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1,0,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,1.0,2.0,CBlock,3.0,3.0,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,1.0,Y,SBrkr,663.0,689,0,1352.0,0.0,0.0,1,1,4,1,1.0,7,Typ,0,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,3,2010,WD ,11.970350312009105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,533212020,160,FV,24.0,2544.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,0,0,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,2.0,2.0,PConc,4.0,3.0,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,3.0,Y,SBrkr,600.0,600,0,1200.0,1.0,0.0,2,1,2,1,2.0,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,2,2010,WD ,11.915051671812877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2565,534479300,20,RL,82.0,9888.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,1.0,3.0,CBlock,3.0,3.0,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,1.0,Y,FuseA,936.0,0,0,936.0,0.0,0.0,1,0,2,1,1.0,5,Typ,0,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,3,2006,WD ,11.703545824578878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1934,535304170,20,RL,68.0,7942.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,CBlock,3.0,3.0,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,1.0,Y,FuseF,1040.0,0,0,1040.0,0.0,1.0,1,0,3,1,1.0,6,Typ,0,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,6,2007,WD ,11.820410164718188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
997,527107010,60,RL,0.0,8908.039766702015,Pave,0,1,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1,0,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,1.0,2.0,PConc,4.0,3.0,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,2.0,Y,SBrkr,916.0,720,0,1636.0,0.0,0.0,2,1,3,1,1.0,7,Typ,1,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,11,2008,WD ,12.061046873479915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,528382020,60,RL,92.0,11764.0,Pave,0,1,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1,0,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,3.0,Y,SBrkr,1164.0,1106,0,2270.0,0.0,0.0,2,1,4,1,2.0,9,Typ,1,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,4,2010,WD ,12.577636201962656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1799,528458130,60,FV,75.0,9000.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,1,0,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,2.0,2.0,PConc,4.0,3.0,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,3.0,Y,SBrkr,1184.0,1426,0,2610.0,0.0,0.0,2,1,4,1,3.0,11,Typ,1,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,8,2007,New,12.623061104072981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,905109170,20,RL,0.0,8908.039766702015,Pave,0,0,AllPub,Inside,Mod,ClearCr,Norm,Norm,1,1,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,2.0,3.0,CBlock,4.0,3.0,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,2.0,Y,SBrkr,1483.0,0,0,1483.0,1.0,0.0,1,1,1,1,1.0,4,Typ,2,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,4,2010,WD ,12.506177237980511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1295,902109160,50,RM,81.0,7308.0,Pave,1,1,AllPub,Corner,Gtl,OldTown,Artery,Norm,1,0,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,1.0,BrkTil,3.0,3.0,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,2.0,N,FuseA,960.0,780,0,1740.0,0.0,0.0,1,0,2,1,3.0,6,Typ,1,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,6,2008,WD ,11.713823407337118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
